season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2023,1343958,PR v PC,PC,PR,"Boland Park, Paarl",Paarl,South Africa,PC,1,RR Rossouw,Rilee Rossouw,19,13,18,3,0,146.15,False,False,"{'wickets': 3, 'runs': 85}",10.5, b Adams,"<strong>too clever by half!</strong> Did a cocky little jig before Adams entered his delivery stride, but Adams holds his nerve, takes the pace off, and <strong>sneaks through the gate and removes his off stump</strong>",
2023,1343958,PR v PC,PC,PR,"Boland Park, Paarl",Paarl,South Africa,PC,1,S Dadswell,Shane Dadswell,2,5,7,0,0,40.00,False,False,"{'wickets': 4, 'runs': 91}",12.1,c Miller b Jones,"pace off wide of off <strong>does for Dadswell completely</strong>. Goes through his swing much too early and skies it towards mid-on, where Miller takes the simplest catch",
2023,1343958,PR v PC,PC,PR,"Boland Park, Paarl",Paarl,South Africa,PC,1,JDS Neesham,James Neesham,21,17,41,2,0,123.52,False,True,{},,not out,,
2023,1343958,PR v PC,PC,PR,"Boland Park, Paarl",Paarl,South Africa,PC,1,E Bosch,Eathan Bosch,5,8,10,0,0,62.50,False,False,"{'wickets': 6, 'runs': 145}",18.6,c &dagger;Buttler b Ngidi,"<strong>Ngidi puts Bosch out of his wretched misery</strong>. Another wild onside swing, another wider ball from Ngidi. This time he gets a faint tickle on it, and walks off before even the umpire has time to raise the finger",
2023,1343958,PR v PC,PC,PR,"Boland Park, Paarl",Paarl,South Africa,PC,1,WD Parnell,Wayne Parnell,5,2,6,1,0,250.00,True,True,{},,not out,,
2023,1343958,PR v PC,PC,PR,"Boland Park, Paarl",Paarl,South Africa,PR,2,JJ Roy,Jason Roy,21,16,-,3,0,131.25,False,False,"{'wickets': 1, 'runs': 48}",5.5, b Bosch,"<b>Chops it back onto his stumps, and Roy departs!</b> Rolls his fingers over back of a length ball outside off. Roy has not picked it as he backs away looking to thrash it away. Is through the shot early and can only inside-edge back onto his stumps. He was looking good, but has to go back now.",
2023,1343958,PR v PC,PC,PR,"Boland Park, Paarl",Paarl,South Africa,PR,2,WJ Lubbe,Wihan Lubbe,29,22,-,2,1,131.81,False,False,"{'wickets': 2, 'runs': 54}",6.6,c &dagger;Mendis b Rashid,"<strong>A super take from Mendis, as they collectively go up for a caught behind!</strong> Not given on the ground, but Parnell reviews. <strong>Has that taken the glove through to Mendis?</strong> Looks like it has. Rashid floats it a touch slower outside off. Lubbe gets across and sets up for a reverse sweep.<strong> The ball hits his pad first and then rolls on the glove through to the keeper. </strong> Excellent review and Rashid has struck in his first over.",
2023,1343958,PR v PC,PC,PR,"Boland Park, Paarl",Paarl,South Africa,PR,2,JC Buttler,Jos Buttler,37,28,-,4,0,132.14,False,False,"{'wickets': 4, 'runs': 120}",15.3, b Jacks,"<strong>cleans him up, what a spectacular over</strong> this has turned out to be. Flighted the ball, which grips and squeezes through the gate between his bat and pad",
2023,1343958,PR v PC,PC,PR,"Boland Park, Paarl",Paarl,South Africa,PR,2,DJ Vilas,Dane Vilas,24,26,-,3,0,92.30,False,False,"{'wickets': 3, 'runs': 119}",15.1,c Neesham b Jacks,"<strong>Will Jacks strikes first-ball</strong>. It was slow and short, with Vilas looking to clobber it over deep point for six. Never really gets enough distance on it, though, and that's a vital wicket for the Capitals as a strategy break is called",
2023,1343958,PR v PC,PC,PR,"Boland Park, Paarl",Paarl,South Africa,PR,2,DA Miller,David Miller,28,14,-,4,0,200.00,True,True,{},,not out,,
2023,1343958,PR v PC,PC,PR,"Boland Park, Paarl",Paarl,South Africa,PR,2,M Van Buuren,Mitchell Van Buuren,12,12,-,2,0,100.00,False,True,{},,not out,,
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,1,AM Rossington,Adam Rossington,40,31,42,4,2,129.03,False,False,"{'wickets': 4, 'runs': 53}",7.6,c &dagger;Ferreira b Phangiso,"tried to pull it away but it kept low, and it <strong>tickles the under-edge in the process!</strong> Didn't look like the umpire was going to give it, but he's walking! Brings a good-looking innings to an end and it's a huge wicket for the Super Kings",
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,1,J Hermann,Jordan Hermann,3,5,12,0,0,60.00,False,False,"{'wickets': 1, 'runs': 16}",2.1,c Joseph b Coetzee,"and <strong>gets a wicket first ball!</strong> Tried to lift it over mid-off, but it got up high on the bat and popped up straight to Joseph stationed there",
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,1,SJ Erwee,Sarel Erwee,0,2,3,0,0,0.00,False,False,"{'wickets': 2, 'runs': 16}",2.3,run out (du Plessis),"it's a mix-up, and <strong>Erwee is run-out after utter confusion</strong>. He called for one but couldn't quite commit, and the stop-start nature of his stride meant he was never ever going to make it. du Plessis put in a great dive to stop at mid-on, and it was curtains for the batter",
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,1,AK Markram,Aiden Markram,5,8,22,0,0,62.50,True,False,"{'wickets': 3, 'runs': 45}",6.2,c &dagger;Ferreira b Shepherd,"<strong>skies this one</strong>. It dug in short and his head was badly out of position. Manages to get only elevation, no distance, and the Sunrisers lose another after the <strong>keeper makes no mistake</strong>",
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,1,T Stubbs,Tristan Stubbs,4,10,15,0,0,40.00,False,False,"{'wickets': 5, 'runs': 56}",9.1,st &dagger;Ferreira b Phangiso,"<strong>Jaffa, and he is gone!</strong> Tossed up on a length on off, Stubbs came down the wicket but the ball spins sharply away from him. Keeper whips the bails off quickly, and Phangiso is on a hat-trick!",
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,1,JT Smuts,JJ Smuts,22,18,30,2,0,122.22,False,False,"{'wickets': 7, 'runs': 102}",14.3,c &dagger;Ferreira b Phangiso,<strong>That's another for Phangiso!</strong> Smuts looks to reverse-sweep but gloves it up and Ferreira gobbles it up. Four for the spinner and Sunrisers lose their seventh,
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,1,M Jansen,Marco Jansen,6,5,5,1,0,120.00,False,False,"{'wickets': 6, 'runs': 62}",9.6,c &dagger;Ferreira b Phangiso,"Skied, and taken! Flighted on a length outside off, Jansen looks to slog-sweep that but top-edges it high in the air. Ferreira settles under it and that's an easy catch. Phangiso has his third!",
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,1,JK Fuller,James Fuller,27,20,42,3,0,135.00,False,False,"{'wickets': 10, 'runs': 127}",18.4,c du Plessis b Coetzee,"<strong>Hit straight to long-off!</strong> And that will be that for Sunrisers East Cape. That was a slower ball, full and wide, Fuller gets low and looks to hoick it down the ground, but it's not straight enough and goes straight to that man Faf du Plessis. He takes it reverse-cupped while crouching down. This was relatively straightforward for him!",
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,1,BA Carse,Brydon Carse,11,10,13,0,1,110.00,False,False,"{'wickets': 8, 'runs': 116}",16.4, b Coetzee,"<strong>Bowled 'im!</strong> On a length outside off, jags in sharply and takes the top of middle! Carse was thinking it would be shorter and he had to bring his bat down quickly, but can't get it down quick enough",
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,1,RE van der Merwe,Roelof van der Merwe,4,4,9,0,0,100.00,False,False,"{'wickets': 9, 'runs': 126}",18.2,c du Plessis b Coetzee,"No mistake this time! <strong>It's a blinder from Faf du Plessis!</strong> Full outside off, he swings through the line but doesn't time it. Faf runs back from mid-off, and dives to get under that and hold on. He has been just so good in the field today",
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,SEC,1,SSB Magala,Sisanda Magala,1,1,3,0,0,100.00,False,True,{},,not out,,
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,JSK,2,RR Hendricks,Reeza Hendricks,6,7,-,1,0,85.71,False,False,"{'wickets': 1, 'runs': 14}",2.5,c Stubbs b Magala,"<strong>In the air, and taken!</strong> Magala with the breakthrough. Goes full outside off, Hendricks looks to drive it square, but gets an edge that loops up and Stubbs takes a nice catch diving forward at deep backward point",
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,JSK,2,F du Plessis,Faf du Plessis,37,38,-,4,0,97.36,True,False,"{'wickets': 3, 'runs': 80}",12.5,c Jansen b Smuts,"<strong>holes to long-on, and that feels like an important wicket</strong>. Perhaps the ball was a touch too short to drive through the line like that, but du Plessis is good enough to have pulled it off. The ball hits the toe of the bat and the giant figure of Marco Jansen catches comfortably",
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,JSK,2,N Brand,Neil Brand,16,16,-,2,0,100.00,False,False,"{'wickets': 2, 'runs': 59}",8.4, b van der Merwe,"<strong>He's hit that onto the stumps!</strong> Length ball on leg, he gave himself a lot of room and looks to carve it away on the off side, but ends up crashing it onto the stumps!",
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,JSK,2,JL du Plooy,Leus du Plooy,47,40,-,6,0,117.50,False,True,{},,not out,,
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,JSK,2,BS Makhanya,Sibonelo Makhanya,1,2,-,0,0,50.00,False,False,"{'wickets': 4, 'runs': 86}",13.5,run out (Hermann/&dagger;Rossington),"outstanding work in the field leads to a run-out! Makhanya's left stranded <strong>in the middle of the pitch!</strong>. The ball bounced kindly for him, and he picks up and throws with such speed it makes the running look a bit daft. SEC are well in this now",
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,JSK,2,D Ferreira,Donovan Ferreira,4,8,-,0,0,50.00,False,False,"{'wickets': 5, 'runs': 100}",16.3,st &dagger;Rossington b van der Merwe,"<strong>comes down the wicket and he has a swing and complete miss!</strong> He's so far down the wicket there's no way he's getting back in time, and Rossington effects the stumping. There's another twist here",
2023,1343957,SEC v JSK,SEC,JSK,"St George's Park, Gqeberha",Gqeberha,South Africa,JSK,2,R Shepherd,Romario Shepherd,7,9,-,0,0,77.77,False,True,{},,not out,,
2023,1343956,PR v MICT,MICT,PR,"Boland Park, Paarl",Paarl,South Africa,MICT,1,RD Rickelton,Ryan Rickelton,5,4,4,1,0,125.00,False,False,"{'wickets': 1, 'runs': 6}",0.6,c &amp; b Fortuin,"<strong>he's scooped it straight back to Fortuin</strong>. Went through the shot a bit early, and it pops up straight back to Fortuin. An over that began with a boundary ends with a wicket",
2023,1343956,PR v MICT,MICT,PR,"Boland Park, Paarl",Paarl,South Africa,MICT,1,D Brevis,Dewald Brevis,2,10,14,0,0,20.00,False,False,"{'wickets': 3, 'runs': 9}",2.5,lbw b Fortuin,"<strong>drifts in, holds its line, and traps him plumb in front</strong>. There's no doubting that, but Brevis still goes for a ridiculous review, to be honest. A review isn't a Magically-turn-out-into-not-out card, even if some players treat it like that. Yep, it's not saved him, and MICT's horror start gets worse",
2023,1343956,PR v MICT,MICT,PR,"Boland Park, Paarl",Paarl,South Africa,MICT,1,SM Curran,Sam Curran,2,3,7,0,0,66.66,False,False,"{'wickets': 2, 'runs': 9}",2.2,run out (Miller/Fortuin),"<strong>drags this one down, but what on earth is that running?</strong> Sam Curran heads of for a run that Brevis sends him back for. Curran went so far down the pitch without Brevis moving it was a bit ridiculous. Curran nowhere near as <strong>Fortuin whips the bails off at the non-striker's end</strong>",
2023,1343956,PR v MICT,MICT,PR,"Boland Park, Paarl",Paarl,South Africa,MICT,1,G Roelofsen,Grant Roelofsen,34,30,44,3,0,113.33,False,False,"{'wickets': 4, 'runs': 72}",12.2,c Miller b Adams,"almost an action replay of the last ball. Even poorer connection this time and it's a straightforward for Miller. In fact, he had to take half a step forward as it was dying on him. Goes on his knees and gobbles it up",
2023,1343956,PR v MICT,MICT,PR,"Boland Park, Paarl",Paarl,South Africa,MICT,1,HE van der Dussen,Rassie van der Dussen,49,42,82,4,1,116.66,False,False,"{'wickets': 9, 'runs': 141}",19.5,c Roy b Adams,<b>falls for 49</b>. Backs away this time and throws his bat at it. Gets more of an outside edge and Roy makes no mistake at backward point,
2023,1343956,PR v MICT,MICT,PR,"Boland Park, Paarl",Paarl,South Africa,MICT,1,GF Linde,George Linde,24,14,17,2,1,171.42,False,False,"{'wickets': 5, 'runs': 103}",15.3, b Shamsi,"<b>Shamsi bounces back in style</b>. Bowls a wrong'un. Linde tries to repeat the shot, looking to slog sweep it over midwicket once again but misses and the off stump had been knocked back",
2023,1343956,PR v MICT,MICT,PR,"Boland Park, Paarl",Paarl,South Africa,MICT,1,D Potgieter,Delano Potgieter,0,2,4,0,0,0.00,False,False,"{'wickets': 6, 'runs': 103}",15.5,st &dagger;Buttler b Shamsi,<b>Shamsi conjures up his magic again</b>. This time doing the batter in the flight and beating the outside edge with the turn. Potgieter was drawn out of his crease and failed to get back in time,
2023,1343956,PR v MICT,MICT,PR,"Boland Park, Paarl",Paarl,South Africa,MICT,1,OF Smith,Odean Smith,6,5,7,1,0,120.00,False,False,"{'wickets': 7, 'runs': 110}",16.5,c Adams b Ngidi,"impressive catch by Adams at backward point. Was slow, full and wide. Smith went after it but couldn't keep it down. Adams went low to his right and grabbed it with both hands",
2023,1343956,PR v MICT,MICT,PR,"Boland Park, Paarl",Paarl,South Africa,MICT,1,Rashid Khan,Rashid Khan,13,7,7,2,0,185.71,True,False,"{'wickets': 8, 'runs': 124}",18.1,c Miller b Ngidi,"a slower one outside off and Rashid goes aerial. Fails to middle it though and Miller who is halfway to the boundary at long-off pedals back, pouches it and falls on his back",
2023,1343956,PR v MICT,MICT,PR,"Boland Park, Paarl",Paarl,South Africa,MICT,1,JC Archer,Jofra Archer,2,2,11,0,0,100.00,False,True,{},,not out,,
2023,1343956,PR v MICT,MICT,PR,"Boland Park, Paarl",Paarl,South Africa,MICT,1,K Rabada,Kagiso Rabada,0,1,1,0,0,0.00,False,True,{},,not out,,
2023,1343956,PR v MICT,MICT,PR,"Boland Park, Paarl",Paarl,South Africa,PR,2,JJ Roy,Jason Roy,4,8,10,0,0,50.00,False,False,"{'wickets': 1, 'runs': 9}",2.1,c Curran b Linde,"<strong>holes out to long-off</strong>. It's the sort of ball Roy would have comfortably deposited over the ropes in his heyday, but finds the fielder at the boundary this time. Was there to be hit, but as he stepped away to loft it over the fielder, just found a touch more height than distance",
2023,1343956,PR v MICT,MICT,PR,"Boland Park, Paarl",Paarl,South Africa,PR,2,JC Buttler,Jos Buttler,68,58,87,9,0,117.24,False,False,"{'wickets': 6, 'runs': 121}",18.1,c &dagger;Roelofsen b Archer,"<b>that should be the game</b>. Full outside off, Buttler tries to give himself some room to go inside out. All he manages is an outside edge to the keeper",
2023,1343956,PR v MICT,MICT,PR,"Boland Park, Paarl",Paarl,South Africa,PR,2,WJ Lubbe,Wihan Lubbe,0,1,3,0,0,0.00,False,False,"{'wickets': 2, 'runs': 9}",2.2, b Linde,"<strong>has he bowled him?</strong> It's supposed to be the most obvious dismissal, yet no one seems to have realised it's taken the leg bail. Lubbe looked to pick it up over short fine leg, but played all around the ball, which kisses the bail. The keeper is the first one to spot it, and just like that, <strong>Linde's on a hat-trick</strong>",
